H,B,S,V,R,C_hat,runtime,sat,alpha
0.38034865293185416,0.9863013698630136,1.0,0.19103641456582635,0.7758354210912771,0.04035570826681703,0.0005931854248046875,True,4.26
0.38034865293185416,0.9745596868884541,1.0,0.19215686274509805,0.7935863910136989,0.03971219895499296,0.0011219978332519531,False,4.26
0.38034865293185416,0.9758643183300717,1.0,0.1892156862745098,0.7724786901128252,0.03962300842876044,0.0003478527069091797,True,4.26
0.38034865293185416,0.9941291585127201,1.0,0.19005602240896358,0.7896958964300929,0.040153841374931894,0.0018911361694335938,False,4.26
0.38034865293185416,0.9484670580560992,1.0,0.18795518207282913,0.7682098908518039,0.03834640315931261,0.0003409385681152344,True,4.26
0.38034865293185416,0.9980430528375734,1.0,0.18893557422969187,0.7732050269326038,0.04044696630538215,0.0008950233459472656,False,4.26
0.38034865293185416,0.9810828440965427,1.0,0.19005602240896358,0.7809424408303088,0.03982165698722261,0.0010819435119628906,False,4.26
0.38034865293185416,0.9784735812133072,1.0,0.1903361344537815,0.7695152031096125,0.040031138720544375,0.0013360977172851562,False,4.26
0.38034865293185416,0.9889106327462491,1.0,0.19117647058823528,0.7776575629878715,0.040450628550071276,0.0017549991607666016,False,4.26
0.38034865293185416,0.9876060013046315,1.0,0.1907563025210084,0.7859307267180268,0.040121753011272715,0.00035881996154785156,True,4.26
0.38034865293185416,0.9719504240052186,1.0,0.19131652661064424,0.776048359407174,0.039822058648785,0.0006480216979980469,False,4.26
0.38034865293185416,0.9654272667971298,1.0,0.19131652661064424,0.7957074991188795,0.039121756474637295,0.00016498565673828125,True,4.26
0.38034865293185416,0.9771689497716896,1.0,0.18893557422969187,0.7754106737965986,0.03955181915382709,0.0014438629150390625,True,4.26
0.38034865293185416,0.995433789954338,1.0,0.19019607843137254,0.778851547022514,0.04048145599025749,0.0009789466857910156,True,4.26
0.38034865293185416,0.979778212654925,1.0,0.18977591036414565,0.7881516955562865,0.039549991624041006,0.001074075698852539,False,4.26
0.38034865293185416,0.9810828440965427,1.0,0.19285714285714284,0.7843206172891669,0.04033206045195639,0.0014858245849609375,False,4.26
0.38034865293185416,0.9836921069797782,1.0,0.1931372549019608,0.77830734829198,0.04063500440416316,0.0013010501861572266,True,4.26
0.38034865293185416,0.9628180039138943,0.9980430528375733,0.19019607843137254,0.7625506146499004,0.03943985711576551,0.0008158683776855469,False,4.26
0.38034865293185416,0.9941291585127201,1.0,0.1915966386554622,0.7806098502990974,0.040685889883572905,0.0020017623901367188,False,4.26
0.38034865293185416,0.9693411611219831,1.0,0.1903361344537815,0.7858149870939508,0.0392955461925395,0.0012760162353515625,False,4.26
0.38034865293185416,0.9980430528375734,1.0,0.18949579831932772,0.7899352850401411,0.040187725268844496,0.001306772232055664,True,4.26
0.38034865293185416,0.9928245270711025,1.0,0.19145658263305323,0.797611993887391,0.040218765554884024,0.0008938312530517578,False,4.26
0.38034865293185416,0.995433789954338,1.0,0.19061624649859943,0.7688106011072549,0.04080119216239771,0.00049591064453125,True,4.26
0.38034865293185416,0.9745596868884541,1.0,0.1907563025210084,0.7679106445100818,0.03999529653119154,0.0015120506286621094,False,4.26
0.38034865293185416,0.9784735812133072,1.0,0.1945378151260504,0.7967193085555332,0.04029533738686293,0.00249481201171875,False,4.26
0.38034865293185416,0.9863013698630136,0.9980430528375733,0.19117647058823528,0.7770112864364584,0.04027959163840281,0.0012481212615966797,True,4.26
0.38034865293185416,0.995433789954338,1.0,0.18865546218487395,0.7881516955562865,0.03994471227181471,0.0011909008026123047,False,4.26
0.38034865293185416,0.984996738421396,1.0,0.1915966386554622,0.7921121738429129,0.04005339940471403,0.001399993896484375,False,4.26
0.38034865293185416,0.9575994781474233,1.0,0.19117647058823528,0.7695152031096125,0.03935010862186963,0.0009589195251464844,False,4.26
0.38034865293185416,0.9641226353555121,1.0,0.18991596638655464,0.762455299196701,0.03951459540843535,0.0002741813659667969,True,4.26
0.38034865293185416,0.9915198956294846,1.0,0.18949579831932772,0.7900551634982579,0.039922386657376664,0.0011990070343017578,False,4.26
0.38034865293185416,0.9980430528375734,1.0,0.18837535014005602,0.7691120730867121,0.040420333776492685,0.0005669593811035156,True,4.26
0.38034865293185416,0.9758643183300717,1.0,0.19103641456582635,0.7809424408303088,0.03981416455441799,0.0009047985076904297,False,4.26
0.38034865293185416,0.9836921069797782,1.0,0.18907563025210083,0.7896958964300929,0.039527322265686796,0.0018887519836425781,False,4.26
0.38034865293185416,0.9771689497716896,1.0,0.1915966386554622,0.7942062203394249,0.03968871879516772,0.0008289813995361328,True,4.26
0.38034865293185416,0.9745596868884541,1.0,0.19019607843137254,0.7865111371792244,0.03946264278765567,0.0013489723205566406,False,4.26
0.38034865293185416,0.9758643183300717,1.0,0.18781512605042017,0.7673143494938807,0.03944464888479703,0.00014328956604003906,True,4.26
0.38034865293185416,0.9354207436399218,1.0,0.1896358543417367,0.7662286621903148,0.03819991659749279,0.0014948844909667969,False,4.26
0.38034865293185416,0.9562948467058057,0.9980430528375733,0.18781512605042017,0.7688106011072549,0.038545369992149255,0.000308990478515625,False,4.26
0.38034865293185416,0.9941291585127201,1.0,0.19131652661064424,0.7927241584363932,0.04035187522213194,0.0004420280456542969,True,4.26
0.38034865293185416,0.9823874755381605,1.0,0.19215686274509805,0.7858149870939508,0.040205377714070734,0.0017070770263671875,False,4.26
0.38034865293185416,0.9836921069797782,1.0,0.19117647058823528,0.7754106737965986,0.040288091334530915,0.001924276351928711,True,4.26
0.38034865293185416,0.9876060013046315,1.0,0.19061624649859943,0.7801678368419784,0.040222084758151574,0.0009222030639648438,True,4.26
0.38034865293185416,0.9915198956294846,1.0,0.19019607843137254,0.7808314739945512,0.040277458776895946,0.0005850791931152344,True,4.26
0.38034865293185416,0.9758643183300717,1.0,0.19243697478991595,0.7845492926402209,0.04002499666861066,0.0022516250610351562,False,4.26
0.38034865293185416,0.984996738421396,1.0,0.19243697478991595,0.8002014634876923,0.04004830098789263,0.002780914306640625,False,4.26
0.38034865293185416,0.9615133724722766,1.0,0.19019607843137254,0.7791792604364645,0.03909480695408621,0.0011970996856689453,False,4.26
0.38034865293185416,0.9641226353555121,1.0,0.19229691876750699,0.7669184347792154,0.03990892192019449,0.0011420249938964844,False,4.26
0.38034865293185416,0.9915198956294846,1.0,0.18711484593837535,0.7893377300635723,0.039436580737687014,0.00127410888671875,False,4.26
0.38034865293185416,0.9523809523809523,1.0,0.1896358543417367,0.7850079758548694,0.03848335138653456,0.0013780593872070312,False,4.26
0.38034865293185416,0.9993476842791911,1.0,0.1918767507002801,0.7901751651023624,0.04074040397100916,0.0004410743713378906,True,4.26
0.38034865293185416,0.9980430528375734,1.0,0.19327731092436976,0.790295290136708,0.04098145509866587,0.0002980232238769531,True,4.26
0.38034865293185416,0.9680365296803652,1.0,0.18837535014005602,0.7948293856178643,0.03864332976178372,0.0015728473663330078,False,4.26
0.38034865293185416,0.9967384213959556,0.9980430528375733,0.19327731092436976,0.7859307267180268,0.04094761711603003,0.00013685226440429688,True,4.26
0.38034865293185416,0.9562948467058057,1.0,0.1907563025210084,0.7969736554843656,0.03861098622545477,0.0018301010131835938,False,4.26
0.38034865293185416,0.9915198956294846,1.0,0.18823529411764706,0.7929698576893063,0.03959236047617828,0.0011529922485351562,True,4.26
0.38034865293185416,0.9432485322896282,1.0,0.19327731092436976,0.7792886984854257,0.038971084001077926,0.00055694580078125,True,4.26
0.38034865293185416,0.9615133724722766,1.0,0.1893557422969188,0.7817221219246373,0.03886652653666474,0.00021696090698242188,True,4.26
0.38034865293185416,0.9993476842791911,1.0,0.18837535014005602,0.7719625395131134,0.040408063673599455,0.0014989376068115234,True,4.26
