H,B,S,V,R,C_hat,runtime,sat,alpha
0.37037037037037035,0.9659090909090909,1.0,0.19789915966386556,0.7968362532720308,0.039401063933996804,0.0008780956268310547,False,4.4
0.37037037037037035,0.9911616161616161,1.0,0.19663865546218487,0.7792880335868517,0.04056984605593544,0.0005488395690917969,True,4.4
0.37037037037037035,0.9835858585858586,1.0,0.19929971988795517,0.792856066911656,0.04049578161708953,0.0012319087982177734,False,4.4
0.37037037037037035,0.9545454545454546,1.0,0.19663865546218487,0.7990004016805131,0.03864296990239718,0.0012879371643066406,False,4.4
0.37037037037037035,0.976010101010101,1.0,0.19523809523809524,0.7511350473841506,0.040302824258464945,0.0006699562072753906,False,4.4
0.37037037037037035,0.9911616161616161,1.0,0.19831932773109245,0.7954157778179238,0.040549053928674667,0.001377105712890625,True,4.4
0.37037037037037035,0.9696969696969697,1.0,0.19747899159663865,0.7864745601590081,0.03970053414742261,0.0013849735260009766,True,4.4
0.37037037037037035,0.98989898989899,0.9981060606060606,0.19663865546218487,0.7968362532720308,0.040046467692794685,0.0015702247619628906,True,4.4
0.37037037037037035,0.9848484848484849,1.0,0.19607843137254902,0.7844222568372671,0.04008093648336704,0.001065969467163086,False,4.4
0.37037037037037035,0.9823232323232324,1.0,0.19243697478991595,0.773483087671372,0.039477726313378515,0.00080108642578125,False,4.4
0.37037037037037035,0.9848484848484849,1.0,0.1942577030812325,0.7862568375450705,0.03966797336596774,0.0009088516235351562,False,4.4
0.37037037037037035,0.9684343434343434,1.0,0.19481792717086835,0.7816703608531304,0.03922003638019443,0.0005593299865722656,True,4.4
0.37037037037037035,0.9785353535353536,1.0,0.1920168067226891,0.7812526022094812,0.03906847857917333,0.0004439353942871094,False,4.4
0.37037037037037035,0.9987373737373737,0.9981060606060606,0.19523809523809524,0.7773552870963599,0.040555947547425926,0.0003070831298828125,False,4.4
0.37037037037037035,0.9570707070707071,1.0,0.1953781512605042,0.7936644017662673,0.038611358139406034,0.0001800060272216797,True,4.4
0.37037037037037035,0.9886363636363636,1.0,0.19789915966386556,0.7821946338166414,0.04065946364486507,0.0016987323760986328,False,4.4
0.37037037037037035,0.9696969696969697,1.0,0.1964985994397759,0.7733854208981151,0.03979500931218693,0.0006878376007080078,False,4.4
0.37037037037037035,0.9722222222222222,1.0,0.1976190476190476,0.7938963932255909,0.039667354339786444,0.001157999038696289,False,4.4
0.37037037037037035,0.9797979797979798,1.0,0.19663865546218487,0.7899019273677828,0.03986689815936378,0.0014982223510742188,False,4.4
0.37037037037037035,0.9835858585858586,1.0,0.19285714285714284,0.7893423006979267,0.03926366381551025,0.0005490779876708984,True,4.4
0.37037037037037035,0.9785353535353536,1.0,0.1964985994397759,0.7869112177680273,0.03985375546045334,0.0009069442749023438,False,4.4
0.37037037037037035,1.0,1.0,0.19859943977591035,0.775056620938928,0.041438311867089066,0.0009911060333251953,False,4.4
0.37037037037037035,0.9835858585858586,1.0,0.19705882352941176,0.8002205984779656,0.03987665140462026,0.0010101795196533203,False,4.4
0.37037037037037035,0.9810606060606061,1.0,0.19607843137254902,0.7662762105455855,0.04033697148716014,0.0008258819580078125,True,4.4
0.37037037037037035,0.9444444444444444,0.9981060606060606,0.19607843137254902,0.7738745479034213,0.03859191037927137,0.001873016357421875,False,4.4
0.37037037037037035,0.9583333333333334,1.0,0.1977591036414566,0.7914833025313154,0.03918109431047671,0.0013692378997802734,False,4.4
0.37037037037037035,0.9962121212121212,1.0,0.19509803921568625,0.7833562560120823,0.04036480541617539,0.0007510185241699219,False,4.4
0.37037037037037035,0.9684343434343434,1.0,0.1964985994397759,0.7849588842580071,0.03948550271565932,0.001142740249633789,False,4.4
0.37037037037037035,0.9987373737373737,1.0,0.1988795518207283,0.8002205984779656,0.040865042441862356,0.001522064208984375,False,4.4
0.37037037037037035,0.9684343434343434,1.0,0.19509803921568625,0.7615798050986471,0.0397243693211726,0.001112222671508789,False,4.4
0.37037037037037035,0.9987373737373737,1.0,0.20056022408963586,0.7919390928685724,0.041400835949553544,0.0010411739349365234,False,4.4
