H,B,S,V,R,C_hat,runtime,sat,alpha
0.3846153846153846,0.9933862433862434,1.0,0.18851540616246498,0.8032645770664668,0.03994222013919665,0.0016660690307617188,False,4.2
0.3846153846153846,0.9907407407407407,1.0,0.18571428571428572,0.7778000071452458,0.03980605088343556,0.0008788108825683594,False,4.2
0.3846153846153846,0.996031746031746,1.0,0.18977591036414565,0.773541371066633,0.04099204672762693,0.0015931129455566406,False,4.2
0.3846153846153846,0.9880952380952381,1.0,0.18683473389355743,0.7922013861579762,0.03961834031783342,0.0016357898712158203,False,4.2
0.3846153846153846,0.966931216931217,1.0,0.18907563025210083,0.7719427299907612,0.03968333104424903,0.0013980865478515625,True,4.2
0.3846153846153846,0.9563492063492064,1.0,0.1869747899159664,0.7937182812756927,0.03834175472551816,0.0007851123809814453,True,4.2
0.3846153846153846,0.9986772486772487,1.0,0.18837535014005602,0.798259709414692,0.04023680401134395,0.001898050308227539,False,4.2
0.3846153846153846,0.9682539682539683,1.0,0.18753501400560224,0.7970747111907421,0.0388626294121085,0.0018758773803710938,True,4.2
0.3846153846153846,0.9841269841269842,1.0,0.1896358543417367,0.7856092629852574,0.04019868303753958,0.0005350112915039062,True,4.2
0.3846153846153846,0.9854497354497355,1.0,0.18977591036414565,0.7839589012133551,0.040319708032549154,0.0022499561309814453,False,4.2
0.3846153846153846,0.9761904761904762,1.0,0.18781512605042017,0.7764734955221806,0.03969474926587042,0.0007379055023193359,True,4.2
0.3846153846153846,0.9933862433862434,1.0,0.18753501400560224,0.7662551257560244,0.040567078670065995,0.0006709098815917969,True,4.2
0.3846153846153846,0.9986772486772487,1.0,0.1869747899159664,0.7814111017986619,0.04031537634761244,0.0003829002380371094,True,4.2
0.3846153846153846,0.955026455026455,1.0,0.1904761904761905,0.7831422816764926,0.03923708756314597,0.00013589859008789062,True,4.2
0.3846153846153846,0.9695767195767195,0.998015873015873,0.1865546218487395,0.766862824152431,0.039296101859867795,0.0015151500701904297,False,4.2
