H,B,S,V,R,C_hat,runtime,sat,alpha
0.41666666666666663,0.9912280701754386,1.0,0.17212885154061625,0.7779324837293927,0.039985337642309084,0.00012493133544921875,True,3.8
0.41666666666666663,0.9780701754385965,1.0,0.1722689075630252,0.7603758813703035,0.039880470664151915,0.0004570484161376953,True,3.8
0.41666666666666663,0.9897660818713451,1.0,0.1700280112044818,0.7830714527869143,0.039325392352845476,0.00015401840209960938,True,3.8
0.41666666666666663,0.9371345029239766,1.0,0.17100840336134454,0.7775253548350302,0.037565774357311184,0.00012183189392089844,True,3.8
0.41666666666666663,0.9839181286549707,0.9978070175438597,0.16834733893557424,0.7625118764873107,0.03907225617248945,0.0001590251922607422,True,3.8
0.41666666666666663,0.9853801169590644,0.9978070175438597,0.17072829131652661,0.7837832744131144,0.03921051302211247,0.00015997886657714844,True,3.8
0.41666666666666663,0.9926900584795322,1.0,0.17254901960784316,0.7751112020544951,0.04020586156966674,0.00042700767517089844,True,3.8
0.41666666666666663,0.9853801169590644,1.0,0.17100840336134454,0.7479607881513984,0.04016782628518915,0.0006902217864990234,True,3.8
0.41666666666666663,0.9824561403508771,1.0,0.17507002801120447,0.7942297695325115,0.03994254044219899,0.0002968311309814453,True,3.8
0.41666666666666663,1.0,1.0,0.1698879551820728,0.7541811246319636,0.040353101941832184,0.00040602684020996094,True,3.8
0.41666666666666663,0.9590643274853801,1.0,0.17058823529411765,0.7720953316323154,0.03846790211468649,0.00016307830810546875,True,3.8
0.41666666666666663,0.9766081871345029,0.9978070175438597,0.17254901960784316,0.7794372658427227,0.03937182069383582,0.00012683868408203125,True,3.8
0.41666666666666663,0.9883040935672515,1.0,0.17310924369747901,0.7884435263617795,0.03985881576890174,0.00021505355834960938,True,3.8
0.41666666666666663,0.9897660818713451,1.0,0.17086834733893558,0.7534002983672448,0.04018850758797403,0.00018715858459472656,True,3.8
0.41666666666666663,0.9868421052631579,1.0,0.17478991596638657,0.7893382798432804,0.04016616433211995,0.00037288665771484375,True,3.8
0.41666666666666663,0.9488304093567251,1.0,0.17030812324929973,0.7779324837293927,0.037870188183291756,0.00010609626770019531,True,3.8
0.41666666666666663,0.9839181286549707,1.0,0.17254901960784316,0.7749784951273229,0.03985356094919172,0.00010585784912109375,True,3.8
0.41666666666666663,0.9473684210526316,1.0,0.1715686274509804,0.7804048295667452,0.03803879817671563,0.0002830028533935547,True,3.8
0.41666666666666663,0.9897660818713451,1.0,0.1711484593837535,0.7660333943434848,0.039966435714924926,0.00010275840759277344,True,3.8
0.41666666666666663,0.97953216374269,1.0,0.17324929971988795,0.7792996811985743,0.03974018249170818,0.0009126663208007812,True,3.8
0.41666666666666663,0.9254385964912281,1.0,0.17170868347338936,0.771965901295729,0.03736571322080984,0.0003368854522705078,True,3.8
0.41666666666666663,0.9912280701754386,1.0,0.1722689075630252,0.7809612727071795,0.03994981616717778,0.00016117095947265625,True,3.8
